countryname,year,v2xps_party,PI_7,normalPS,avg_psi,avg_pi7,avg_nps
Dominican Republic,1982,0.543770320839212,0.03151855659367475,0.4780013881097426,0.77096630508131,0.4725042938836412,0.6567174873493861
Dominican Republic,1983,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7685239146882604,0.4895556210590376,0.6636277940145696
Dominican Republic,1984,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7765298304372399,0.5022345435061268,0.6687661179345921
Dominican Republic,1985,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7831634218008411,0.48619490809327254,0.6622658145646295
Dominican Republic,1986,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7812158763266057,0.47950515402574817,0.659554691163751
Dominican Republic,1987,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7708471872891234,0.4594443483967612,0.6514247481146863
Dominican Republic,1988,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7703326365064909,0.47693655678182645,0.6585137285177198
Dominican Republic,1989,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7513270239974124,0.4775637456882061,0.658767906250368
Dominican Republic,1990,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7486762698607448,0.4482462306027583,0.6468865425408079
Dominican Republic,1991,0.543770320839212,0.0280597486993454,0.4765996542153709,0.734334373068193,0.4234614757968571,0.6368421480741244
Dominican Republic,1992,0.543770320839212,0.0280597486993454,0.4765996542153709,0.717869372208063,0.3780800524754119,0.6184506440681371
Dominican Republic,1993,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7162464470482383,0.37553449050688453,0.6174190168137417
Dominican Republic,1994,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7058939080881345,0.354612676958143,0.6089401373619293
Dominican Republic,1995,0.543770320839212,0.0280597486993454,0.4765996542153709,0.7082844269949355,0.3563409515562893,0.6096405466234484
Dominican Republic,1996,0.473774615054291,-0.11434546025733397,0.4188878025519926,0.7063104513015561,0.35157258098127253,0.6077080927664753
Dominican Republic,1997,0.473774615054291,-0.11434546025733397,0.4188878025519926,0.7115383422399811,0.3607113937575838,0.6114117340250356
Dominican Republic,1998,0.473774615054291,-0.16279186820691,0.39925416745048453,0.7171952640942274,0.36981903837273816,0.6151027439177457
Dominican Republic,1999,0.473774615054291,-0.16279186820691,0.39925416745048453,0.720291142205442,0.37476920194905733,0.6171088721213348
Dominican Republic,2e3,0.473774615054291,-0.16279186820691,0.39925416745048453,0.7076039894226702,0.35242476670330086,0.608053453840973
Dominican Republic,2001,0.570149070609165,0.027216333766643896,0.47625784763509654,0.7134158488790454,0.3441028829451552,0.6046808853476667
Dominican Republic,2002,0.570149070609165,0.027216333766643896,0.47625784763509654,0.7060408390388146,0.3398415115327129,0.6029539005228894
Dominican Republic,2003,0.570149070609165,0.027216333766643896,0.47625784763509654,0.7170934424995747,0.3544596027213908,0.6088781017263676
Dominican Republic,2004,0.570149070609165,0.027216333766643896,0.47625784763509654,0.7152445874610159,0.3408993421257579,0.6033826022727627
Dominican Republic,2005,0.570149070609165,0.027216333766643896,0.47625784763509654,0.7068170813274306,0.3295306010732775,0.5987752490584592
Dominican Republic,2006,0.570149070609165,0.027216333766643896,0.47625784763509654,0.7020153598523025,0.3244611415576944,0.5967207743821443
Dominican Republic,2007,0.570149070609165,0.027216333766643896,0.47625784763509654,0.70676704591035,0.33004504710281046,0.5989837360454364
Dominican Republic,2008,0.53929206797129,-0.030104180462960105,0.4530278475618983,0.7080186010032066,0.33798937145009156,0.6022032929117552
Dominican Republic,2009,0.53929206797129,-0.030104180462960105,0.4530278475618983,0.7149570140306905,0.35335584564215,0.6084307875775647
Dominican Republic,2010,0.53929206797129,-0.030104180462960105,0.4530278475618983,0.7169616776696097,0.35661493366465724,0.6097515819915531
Dominican Republic,2011,0.53929206797129,-0.030104180462960105,0.4530278475618983,0.712978448085577,0.34495222471416315,0.6050250938674507
Dominican Republic,2012,0.53929206797129,-0.030104180462960105,0.4530278475618983,0.7127343732818799,0.3420047506694103,0.6038305857023443
Dominican Republic,2013,0.585056131525673,0.09960453181315328,0.5055942530829497,0.6811671282217567,0.31201947834463,0.5916786033333556
Dominican Republic,2014,0.57984172750138,0.08770366692889346,0.5007712486865639,0.6867194825909015,0.2965003119027802,0.5853892278379426
East Timor,2002,0.55794123059935,0.35909233559744436,0.6107555863668359,0.7060408390388146,0.3398415115327129,0.6029539005228894
East Timor,2003,0.55794123059935,0.35909233559744436,0.6107555863668359,0.7170934424995747,0.3544596027213908,0.6088781017263676
East Timor,2004,0.55794123059935,0.35909233559744436,0.6107555863668359,0.7152445874610159,0.3408993421257579,0.6033826022727627
East Timor,2005,0.581007300165634,0.36185019720341394,0.61187325124074,0.7068170813274306,0.3295306010732775,0.5987752490584592
East Timor,2006,0.581007300165634,0.36185019720341394,0.61187325124074,0.7020153598523025,0.3244611415576944,0.5967207743821443
East Timor,2007,0.539905527268266,0.27030625782701023,0.5747736936565826,0.70676704591035,0.33004504710281046,0.5989837360454364
East Timor,2008,0.539905527268266,0.27030625782701023,0.5747736936565826,0.7080186010032066,0.33798937145009156,0.6022032929117552
East Timor,2009,0.539905527268266,0.27030625782701023,0.5747736936565826,0.7149570140306905,0.35335584564215,0.6084307875775647
East Timor,2010,0.539905527268266,0.27030625782701023,0.5747736936565826,0.7169616776696097,0.35661493366465724,0.6097515819915531
East Timor,2011,0.539905527268266,0.27030625782701023,0.5747736936565826,0.712978448085577,0.34495222471416315,0.6050250938674507
East Timor,2012,0.571498681062511,0.27030625782701023,0.5747736936565826,0.7127343732818799,0.3420047506694103,0.6038305857023443
East Timor,2013,0.571498681062511,0.27030625782701023,0.5747736936565826,0.6811671282217567,0.31201947834463,0.5916786033333556
East Timor,2014,0.571498681062511,0.27030625782701023,0.5747736936565826,0.6867194825909015,0.2965003119027802,0.5853892278379426
Ecuador,1968,0.358996380590148,-0.0694607692647478,0.4370779983144855,0.7578691117259004,0.45258351361719956,0.6486442916834511
Ecuador,1969,0.358996380590148,-0.0694607692647478,0.4370779983144855,0.7847371326912459,0.5074266709522562,0.6708703056337901
Ecuador,1979,0.548493957425925,0.11320947774567199,0.5111078619410685,0.7632804148551127,0.4537109579339883,0.6491012054413531
Ecuador,1980,0.535918041837924,0.08686998836986952,0.5004333879180862,0.7732449951945688,0.46154819452173257,0.6522773633833023
Ecuador,1981,0.550457027176247,0.11703532064711097,0.5126583422895956,0.7762536722355139,0.474557951493358,0.6575497629677266
Ecuador,1982,0.550457027176247,0.11703532064711097,0.5126583422895956,0.77096630508131,0.4725042938836412,0.6567174873493861
Ecuador,1983,0.550457027176247,0.11703532064711097,0.5126583422895956,0.7685239146882604,0.4895556210590376,0.6636277940145696
Ecuador,1984,0.550457027176247,-0.213715064874508,0.37861677648819553,0.7765298304372399,0.5022345435061268,0.6687661179345921
Ecuador,1985,0.550457027176247,-0.213715064874508,0.37861677648819553,0.7831634218008411,0.48619490809327254,0.6622658145646295
Ecuador,1986,0.550457027176247,-0.213715064874508,0.37861677648819553,0.7812158763266057,0.47950515402574817,0.659554691163751
Ecuador,1987,0.550457027176247,-0.213715064874508,0.37861677648819553,0.7708471872891234,0.4594443483967612,0.6514247481146863
Ecuador,1988,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7703326365064909,0.47693655678182645,0.6585137285177198
Ecuador,1989,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7513270239974124,0.4775637456882061,0.658767906250368
Ecuador,1990,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7486762698607448,0.4482462306027583,0.6468865425408079
Ecuador,1991,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.734334373068193,0.4234614757968571,0.6368421480741244
Ecuador,1992,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.717869372208063,0.3780800524754119,0.6184506440681371
Ecuador,1993,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7162464470482383,0.37553449050688453,0.6174190168137417
Ecuador,1994,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7058939080881345,0.354612676958143,0.6089401373619293
Ecuador,1995,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7082844269949355,0.3563409515562893,0.6096405466234484
Ecuador,1996,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7063104513015561,0.35157258098127253,0.6077080927664753
Ecuador,1997,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7115383422399811,0.3607113937575838,0.6114117340250356
Ecuador,1998,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7171952640942274,0.36981903837273816,0.6151027439177457
Ecuador,1999,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.720291142205442,0.37476920194905733,0.6171088721213348
Ecuador,2e3,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7076039894226702,0.35242476670330086,0.608053453840973
Ecuador,2001,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7134158488790454,0.3441028829451552,0.6046808853476667
Ecuador,2002,0.550457027176247,-0.0699858128350667,0.4368652165147953,0.7060408390388146,0.3398415115327129,0.6029539005228894
Ecuador,2003,0.517084841420772,-0.13383610670863721,0.41098892508071166,0.7170934424995747,0.3544596027213908,0.6088781017263676
Ecuador,2004,0.517084841420772,-0.13383610670863721,0.41098892508071166,0.7152445874610159,0.3408993421257579,0.6033826022727627
Ecuador,2005,0.517084841420772,-0.13383610670863721,0.41098892508071166,0.7068170813274306,0.3295306010732775,0.5987752490584592
Ecuador,2006,0.517084841420772,-0.13383610670863721,0.41098892508071166,0.7020153598523025,0.3244611415576944,0.5967207743821443
Ecuador,2007,0.562296791607877,-0.01487014773196249,0.4592016683346611,0.70676704591035,0.33004504710281046,0.5989837360454364
Ecuador,2008,0.483037850438623,-0.03065440947723206,0.4528048589824411,0.7080186010032066,0.33798937145009156,0.6022032929117552
Ecuador,2009,0.49923317587878,0.0048224482664795286,0.46718238889576547,0.7149570140306905,0.35335584564215,0.6084307875775647
Ecuador,2010,0.49923317587878,0.0048224482664795286,0.46718238889576547,0.7169616776696097,0.35661493366465724,0.6097515819915531
Ecuador,2011,0.519231948960187,0.046252971401600076,0.4839727312085779,0.712978448085577,0.34495222471416315,0.6050250938674507
Ecuador,2012,0.519231948960187,0.046252971401600076,0.4839727312085779,0.7127343732818799,0.3420047506694103,0.6038305857023443
Ecuador,2013,0.577694619961965,0.10835361715452492,0.5091399514398481,0.6811671282217567,0.31201947834463,0.5916786033333556
Ecuador,2014,0.577694619961965,0.10835361715452492,0.5091399514398481,0.6867194825909015,0.2965003119027802,0.5853892278379426
Egypt,1922,0,0.3599171517615874,0.6110898555165625,0.6924643929185643,0.3230988409483717,0.5961686815811705
Egypt,1923,0.529415373289982,0.5223111289126265,0.6769024559757063,0.7213492599051767,0.3461407472131304,0.6055067604768501
Egypt,1924,0.59597570701184,0.5223111289126265,0.6769024559757063,0.7370168156009516,0.35195971788734287,0.6078649858173703
Egypt,1925,0.59597570701184,0.5223111289126265,0.6769024559757063,0.7237614694979274,0.34678445451575657,0.6057676325378932
Egypt,1926,0.59597570701184,0.5223111289126265,0.6769024559757063,0.7164727453666783,0.357030224107731,0.6099198846865422
Egypt,1927,0.59597570701184,0.5223111289126265,0.6769024559757063,0.7328455545436099,0.36491455551401286,0.6131151285116657
El Salvador,1983,0,0.17512861179101172,0.5362015218242302,0.7685239146882604,0.4895556210590376,0.6636277940145696
El Salvador,1984,0,0.2927534840479911,0.5838707695248792,0.7765298304372399,0.5022345435061268,0.6687661179345921
El Salvador,1985,0.476780565609472,0.24595830177205338,0.5649063184499805,0.7831634218008411,0.48619490809327254,0.6622658145646295
El Salvador,1986,0.476780565609472,0.24595830177205338,0.5649063184499805,0.7812158763266057,0.47950515402574817,0.659554691163751
El Salvador,1987,0.452732961168027,0.21054923107126,0.5505562602548205,0.7708471872891234,0.4594443483967612,0.6514247481146863
El Salvador,1988,0.452732961168027,0.21054923107126,0.5505562602548205,0.7703326365064909,0.47693655678182645,0.6585137285177198
El Salvador,1989,0.452732961168027,0.21054923107126,0.5505562602548205,0.7513270239974124,0.4775637456882061,0.658767906250368
El Salvador,1990,0.464879455248144,0.22779129313829677,0.5575438651021003,0.7486762698607448,0.4482462306027583,0.6468865425408079
El Salvador,1991,0.464879455248144,0.22779129313829677,0.5575438651021003,0.734334373068193,0.4234614757968571,0.6368421480741244
El Salvador,1992,0.650328200723882,0.49702359853628286,0.6666543041510307,0.717869372208063,0.3780800524754119,0.6184506440681371
El Salvador,1993,0.782712717011226,0.5665870835606024,0.6948459521835998,0.7162464470482383,0.37553449050688453,0.6174190168137417
El Salvador,1994,0.906018035703331,0.7472164496303408,0.7680487181290365,0.7058939080881345,0.354612676958143,0.6089401373619293
El Salvador,1995,0.898595178209926,0.7047009377192441,0.7508186678044573,0.7082844269949355,0.3563409515562893,0.6096405466234484
El Salvador,1996,0.881172934175817,0.6625144683190312,0.7337219669038084,0.7063104513015561,0.35157258098127253,0.6077080927664753
El Salvador,1997,0.881172934175817,0.6625144683190312,0.7337219669038084,0.7115383422399811,0.3607113937575838,0.6114117340250356
El Salvador,1998,0.881172934175817,0.6625144683190312,0.7337219669038084,0.7171952640942274,0.36981903837273816,0.6151027439177457
El Salvador,1999,0.862278387828968,0.6193153656515061,0.7162148811489771,0.720291142205442,0.37476920194905733,0.6171088721213348
El Salvador,2e3,0.862278387828968,0.6193153656515061,0.7162148811489771,0.7076039894226702,0.35242476670330086,0.608053453840973
El Salvador,2001,0.862278387828968,0.6193153656515061,0.7162148811489771,0.7134158488790454,0.3441028829451552,0.6046808853476667
El Salvador,2002,0.862278387828968,0.6193153656515061,0.7162148811489771,0.7060408390388146,0.3398415115327129,0.6029539005228894
El Salvador,2003,0.862278387828968,0.6193153656515061,0.7162148811489771,0.7170934424995747,0.3544596027213908,0.6088781017263676
El Salvador,2004,0.880252745230354,0.6640080456645062,0.7343272615755508,0.7152445874610159,0.3408993421257579,0.6033826022727627
El Salvador,2005,0.880252745230354,0.6640080456645062,0.7343272615755508,0.7068170813274306,0.3295306010732775,0.5987752490584592
El Salvador,2006,0.880252745230354,0.6640080456645062,0.7343272615755508,0.7020153598523025,0.3244611415576944,0.5967207743821443
El Salvador,2007,0.880252745230354,0.6640080456645062,0.7343272615755508,0.70676704591035,0.33004504710281046,0.5989837360454364
El Salvador,2008,0.880252745230354,0.6640080456645062,0.7343272615755508,0.7080186010032066,0.33798937145009156,0.6022032929117552
El Salvador,2009,0.882461198699466,0.6746627255370534,0.7386452307624244,0.7149570140306905,0.35335584564215,0.6084307875775647
El Salvador,2010,0.882461198699466,0.6746627255370534,0.7386452307624244,0.7169616776696097,0.35661493366465724,0.6097515819915531
El Salvador,2011,0.882461198699466,0.5873185626160178,0.7032476957207519,0.712978448085577,0.34495222471416315,0.6050250938674507
El Salvador,2012,0.871357585424207,0.5581361834225416,0.6914210978628694,0.7127343732818799,0.3420047506694103,0.6038305857023443
El Salvador,2013,0.921783939635605,0.7891807933997981,0.7850553992786753,0.6811671282217567,0.31201947834463,0.5916786033333556
El Salvador,2014,0.921783939635605,0.7891807933997981,0.7850553992786753,0.6867194825909015,0.2965003119027802,0.5853892278379426
Estonia,1917,NA,NA,NA,0.6592145968257864,0.28085085792623654,0.5790470513605224
Estonia,1919,0,0.09683207207016639,0.5044706720945701,0.6810271196198441,0.35115794384668786,0.6075400548345724
Estonia,1920,0,0.0031578018220698835,0.46650776590005066,0.6732036597228918,0.3178325177195961,0.5940344249256927
Estonia,1921,0.539598797619778,-0.0029547860172433604,0.46403054778951697,0.6991376515025371,0.32156680774633056,0.5955478020954597
Estonia,1922,0.539598797619778,-0.0029547860172433604,0.46403054778951697,0.6924643929185643,0.3230988409483717,0.5961686815811705
Estonia,1923,0.542543402245261,-0.0029547860172433604,0.46403054778951697,0.7213492599051767,0.3461407472131304,0.6055067604768501
Estonia,1924,0.542543402245261,-0.0029547860172433604,0.46403054778951697,0.7370168156009516,0.35195971788734287,0.6078649858173703
Estonia,1925,0.542543402245261,-0.0029547860172433604,0.46403054778951697,0.7237614694979274,0.34678445451575657,0.6057676325378932
Estonia,1926,0.54180725108889,-0.003900178943461896,0.463647413094366,0.7164727453666783,0.357030224107731,0.6099198846865422
Estonia,1927,0.535304582540948,-0.02069609721344129,0.4568406147275861,0.7328455545436099,0.36491455551401286,0.6131151285116657
Estonia,1928,0.535304582540948,-0.02069609721344129,0.4568406147275861,0.7388773694865346,0.3600117833056777,0.6111282063723721
Estonia,1929,0.534629777314275,-0.02166515777602398,0.4564478883670102,0.7404919943561745,0.3640185909009757,0.6127520253834722
Estonia,1930,0.514078890865591,-0.05730132232048364,0.4420057969778726,0.763624317526532,0.39605664150329417,0.6257359270082173
Estonia,1931,0.514078890865591,-0.05730132232048364,0.4420057969778726,0.7543992109969657,0.38025275963652083,0.6193311663068146
Estonia,1932,0.514078890865591,-0.05730132232048364,0.4420057969778726,0.7667438996191833,0.40071325194665464,0.627623088391781
Estonia,1933,0.514078890865591,-0.05730132232048364,0.4420057969778726,0.7616148293560722,0.3948260782422888,0.6252372227480161
Estonia,1991,0.622967916078768,0.13563180516031967,0.5201948471938025,0.734334373068193,0.4234614757968571,0.6368421480741244
Estonia,1992,0.624992331758788,0.10559760086602614,0.5080230344085893,0.717869372208063,0.3780800524754119,0.6184506440681371
Estonia,1993,0.663578921538556,0.20114657960455729,0.5467456944007731,0.7162464470482383,0.37553449050688453,0.6174190168137417
Estonia,1994,0.663578921538556,0.20114657960455729,0.5467456944007731,0.7058939080881345,0.354612676958143,0.6089401373619293
Estonia,1995,0.744616894669039,0.2533265221363542,0.5678924005168027,0.7082844269949355,0.3563409515562893,0.6096405466234484
Estonia,1996,0.76473835960984,0.2972365747006954,0.5856876094048098,0.7063104513015561,0.35157258098127253,0.6077080927664753
Estonia,1997,0.76473835960984,0.2972365747006954,0.5856876094048098,0.7115383422399811,0.3607113937575838,0.6114117340250356
Estonia,1998,0.76473835960984,0.2972365747006954,0.5856876094048098,0.7171952640942274,0.36981903837273816,0.6151027439177457
Estonia,1999,0.867615483712656,0.6023674072754155,0.7093464662436235,0.720291142205442,0.37476920194905733,0.6171088721213348
Estonia,2e3,0.88135697196491,0.6404366194740968,0.7247745867698911,0.7076039894226702,0.35242476670330086,0.608053453840973
Estonia,2001,0.88135697196491,0.6404366194740968,0.7247745867698911,0.7134158488790454,0.3441028829451552,0.6046808853476667
Estonia,2002,0.88135697196491,0.6404366194740968,0.7247745867698911,0.7060408390388146,0.3398415115327129,0.6029539005228894
Estonia,2003,0.903502852585731,0.6949218624945518,0.7468555505638221,0.7170934424995747,0.3544596027213908,0.6088781017263676
Estonia,2004,0.903502852585731,0.6949218624945518,0.7468555505638221,0.7152445874610159,0.3408993421257579,0.6033826022727627
Estonia,2005,0.903502852585731,0.6949218624945518,0.7468555505638221,0.7068170813274306,0.3295306010732775,0.5987752490584592
Estonia,2006,0.903502852585731,0.6949218624945518,0.7468555505638221,0.7020153598523025,0.3244611415576944,0.5967207743821443
Estonia,2007,0.916508189681615,0.6949218624945518,0.7468555505638221,0.70676704591035,0.33004504710281046,0.5989837360454364
Estonia,2008,0.916508189681615,0.6949218624945518,0.7468555505638221,0.7080186010032066,0.33798937145009156,0.6022032929117552
Estonia,2009,0.916508189681615,0.6949218624945518,0.7468555505638221,0.7149570140306905,0.35335584564215,0.6084307875775647
Estonia,2010,0.922765474510766,0.7470893145972946,0.7679971947457126,0.7169616776696097,0.35661493366465724,0.6097515819915531
Estonia,2011,0.922765474510766,0.7470893145972946,0.7679971947457126,0.712978448085577,0.34495222471416315,0.6050250938674507
Estonia,2012,0.922765474510766,0.7470893145972946,0.7679971947457126,0.7127343732818799,0.3420047506694103,0.6038305857023443
Estonia,2013,0.916814919330102,0.7533727970699304,0.7705436704754067,0.6811671282217567,0.31201947834463,0.5916786033333556
Estonia,2014,0.916814919330102,0.7533727970699304,0.7705436704754067,0.6867194825909015,0.2965003119027802,0.5853892278379426
Ethiopia,1900,0,-0.7888212177901562,0.1455463626253092,0.6320558773782503,0.1506656548051565,0.526287540761608
Ethiopia,1901,0,-0.7888212177901562,0.1455463626253092,0.6449461178250824,0.15906499633496882,0.5296915001812809
Ethiopia,1902,0,-0.7888212177901562,0.1455463626253092,0.646046254830992,0.16394743331496575,0.5316701811635973
Ethiopia,1903,0,-0.7888212177901562,0.1455463626253092,0.6431238881050242,0.17103793573671708,0.534543713859353
Ethiopia,1904,0,-0.7888212177901562,0.1455463626253092,0.6690877860253971,0.18859074536244583,0.5416572538261651
Ethiopia,1905,0,-0.7888212177901562,0.1455463626253092,0.6716193280575834,0.19450154363631855,0.5440526936818636
Ethiopia,1906,0,-0.7888212177901562,0.1455463626253092,0.6716193280575834,0.19450154363631855,0.5440526936818636
Ethiopia,1907,0,-0.7888212177901562,0.1455463626253092,0.6716193280575834,0.19450154363631855,0.5440526936818636
Ethiopia,1908,0,-0.7888212177901562,0.1455463626253092,0.6658126350963673,0.23153780037746952,0.5590621934808655
Ethiopia,1909,0,-0.7888212177901562,0.1455463626253092,0.6683350353821671,0.23907104410252825,0.5621151537453802
Ethiopia,1910,0,-0.7866338212260287,0.1464328379653813,0.6567469222101324,0.21430863823746002,0.5520798165229341
Ethiopia,1911,0,-0.7866338212260287,0.1464328379653813,0.6588068539547138,0.21916941029638198,0.5540497174703028
Ethiopia,1912,0,-0.7866338212260287,0.1464328379653813,0.698213541952544,0.2734215030820603,0.5760361936267149
Ethiopia,1913,0,-0.7866338212260287,0.1464328379653813,0.6757714250659469,0.25586789022425027,0.568922328138027
Ethiopia,1914,0,-0.7866338212260287,0.1464328379653813,0.6633561389517595,0.24200958790234522,0.5633060427944807
Ethiopia,1915,0,-0.7866338212260287,0.1464328379653813,0.6416613841004983,0.2528744852505476,0.5677092057734981
Ethiopia,1916,0,-0.7866338212260287,0.1464328379653813,0.6441765672180985,0.251066700035598,0.566976573639261
Ethiopia,1917,0,-0.7866338212260287,0.1464328379653813,0.6592145968257864,0.28085085792623654,0.5790470513605224
Ethiopia,1918,0,-0.7866338212260287,0.1464328379653813,0.6074719342371634,0.31737362043965833,0.5938484499045363
Ethiopia,1919,0,-0.7866338212260287,0.1464328379653813,0.6810271196198441,0.35115794384668786,0.6075400548345724
Ethiopia,1920,0,-0.7866338212260287,0.1464328379653813,0.6732036597228918,0.3178325177195961,0.5940344249256927
Ethiopia,1921,0,-0.7866338212260287,0.1464328379653813,0.6991376515025371,0.32156680774633056,0.5955478020954597
Ethiopia,1922,0,-0.7866338212260287,0.1464328379653813,0.6924643929185643,0.3230988409483717,0.5961686815811705
Ethiopia,1923,0,-0.7866338212260287,0.1464328379653813,0.7213492599051767,0.3461407472131304,0.6055067604768501
Ethiopia,1924,0,-0.7866338212260287,0.1464328379653813,0.7370168156009516,0.35195971788734287,0.6078649858173703
Ethiopia,1925,0,-0.7866338212260287,0.1464328379653813,0.7237614694979274,0.34678445451575657,0.6057676325378932
Ethiopia,1926,0,-0.7866338212260287,0.1464328379653813,0.7164727453666783,0.357030224107731,0.6099198846865422
Ethiopia,1927,0,-0.7866338212260287,0.1464328379653813,0.7328455545436099,0.36491455551401286,0.6131151285116657
Ethiopia,1928,0,-0.7866338212260287,0.1464328379653813,0.7388773694865346,0.3600117833056777,0.6111282063723721
Ethiopia,1929,0,-0.7866338212260287,0.1464328379653813,0.7404919943561745,0.3640185909009757,0.6127520253834722
Fiji,1970,0.471075394147598,0.4767795445739904,0.6584500969601781,0.8084957655164844,0.535571703857061,0.6822765033140809
Fiji,1971,0.471075394147598,0.4767795445739904,0.6584500969601781,0.7854484138761177,0.5418843875577827,0.6848348132804298
Fiji,1972,0.471075394147598,0.4767795445739904,0.6584500969601781,0.7807465013157916,0.5521941373793013,0.6890129943788967
Fiji,1973,0.471075394147598,0.4767795445739904,0.6584500969601781,0.7982102325010736,0.5389858330850777,0.6836601305072887
Fiji,1974,0.471075394147598,0.4767795445739904,0.6584500969601781,0.7999745178445872,0.5285276056504645,0.679421776624097
Fiji,1975,0.471075394147598,0.4767795445739904,0.6584500969601781,0.7784520961319931,0.4946642561660186,0.6656981451882132
Fiji,1976,0.471075394147598,0.4767795445739904,0.6584500969601781,0.7917425386142702,0.5136378110803203,0.6733874635408462
Fiji,1977,0.645665910066867,0.4767795445739904,0.6584500969601781,0.8048511164211084,0.5262628358623153,0.6785039446218621
Fiji,1978,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7797388336465694,0.4959339612833903,0.6662127122741144
Fiji,1979,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7632804148551127,0.4537109579339883,0.6491012054413531
Fiji,1980,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7732449951945688,0.46154819452173257,0.6522773633833023
Fiji,1981,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7762536722355139,0.474557951493358,0.6575497629677266
Fiji,1982,0.645665910066867,0.4767795445739904,0.6584500969601781,0.77096630508131,0.4725042938836412,0.6567174873493861
Fiji,1983,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7685239146882604,0.4895556210590376,0.6636277940145696
Fiji,1984,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7765298304372399,0.5022345435061268,0.6687661179345921
Fiji,1985,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7831634218008411,0.48619490809327254,0.6622658145646295
Fiji,1986,0.645665910066867,0.4767795445739904,0.6584500969601781,0.7812158763266057,0.47950515402574817,0.659554691163751
Fiji,1990,0,0.18557110595007525,0.540433499560992,0.7486762698607448,0.4482462306027583,0.6468865425408079
Fiji,1991,0,0.18557110595007525,0.540433499560992,0.734334373068193,0.4234614757968571,0.6368421480741244
Fiji,1992,0.645665910066867,0.18557110595007525,0.540433499560992,0.717869372208063,0.3780800524754119,0.6184506440681371
Fiji,1993,0.645665910066867,0.18557110595007525,0.540433499560992,0.7162464470482383,0.37553449050688453,0.6174190168137417
Fiji,1994,0.645665910066867,0.18557110595007525,0.540433499560992,0.7058939080881345,0.354612676958143,0.6089401373619293
Fiji,1995,0.645665910066867,0.18557110595007525,0.540433499560992,0.7082844269949355,0.3563409515562893,0.6096405466234484
Fiji,1996,0.645665910066867,0.18557110595007525,0.540433499560992,0.7063104513015561,0.35157258098127253,0.6077080927664753
Fiji,1997,0.645665910066867,0.18557110595007525,0.540433499560992,0.7115383422399811,0.3607113937575838,0.6114117340250356
Fiji,1998,0.645665910066867,0.18557110595007525,0.540433499560992,0.7171952640942274,0.36981903837273816,0.6151027439177457
Fiji,1999,0.645665910066867,0.18557110595007525,0.540433499560992,0.720291142205442,0.37476920194905733,0.6171088721213348
Fiji,2e3,0.645665910066867,0.18557110595007525,0.540433499560992,0.7076039894226702,0.35242476670330086,0.608053453840973
Fiji,2001,0.645665910066867,0.18557110595007525,0.540433499560992,0.7134158488790454,0.3441028829451552,0.6046808853476667
Fiji,2002,0.645665910066867,0.18557110595007525,0.540433499560992,0.7060408390388146,0.3398415115327129,0.6029539005228894
Fiji,2003,0.645665910066867,0.18557110595007525,0.540433499560992,0.7170934424995747,0.3544596027213908,0.6088781017263676
Fiji,2004,0.645665910066867,0.18557110595007525,0.540433499560992,0.7152445874610159,0.3408993421257579,0.6033826022727627
Fiji,2005,0.645665910066867,0.18557110595007525,0.540433499560992,0.7068170813274306,0.3295306010732775,0.5987752490584592
Finland,1917,0.782958100730017,0.3602282621852798,0.6112159376925911,0.6592145968257864,0.28085085792623654,0.5790470513605224
Finland,1918,0.821728728298877,0.3673776129060654,0.6141133195461789,0.6074719342371634,0.31737362043965833,0.5938484499045363
Finland,1919,0.821728728298877,0.3673776129060654,0.6141133195461789,0.6810271196198441,0.35115794384668786,0.6075400548345724
Finland,1920,0.821728728298877,0.3673776129060654,0.6141133195461789,0.6732036597228918,0.3178325177195961,0.5940344249256927
